date,open,high,low,close,volume,adj_close,adj_open,adj_high,adj_low,open_change,open_change_perc,close_change,close_change_perc,high_change,high_change_perc,low_change,low_change_perc,high_above_5_perc,high_above_10_perc,low_below_5_perc,low_below_10_perc,days_to_drop_to_prev_close,days_to_rise_to_prev_close
04/28/2014,41.50,42.31,40.86,40.95,38606500,40.95,41.50,42.31,40.86,-0.33,0.01,-0.88,-0.02,0.48,0.01,-0.97,-0.02,,,,,0,0
04/25/2014,41.82,42.60,41.71,41.83,30811200,41.83,41.82,42.60,41.71,0.27,0.01,0.28,0.01,1.05,0.03,0.16,0.00,,,,,1,0
04/24/2014,40.77,41.77,40.72,41.55,29597500,41.55,40.77,41.77,40.72,-0.23,0.01,0.55,0.01,0.77,0.02,-0.28,0.01,,,,,0,0
04/23/2014,40.99,41.29,40.82,41.00,20440500,41.00,40.99,41.29,40.82,0.10,0.00,0.11,0.00,0.40,0.01,-0.07,0.00,,,,,0,0
04/22/2014,41.03,41.22,40.57,40.89,23067000,40.89,41.03,41.22,40.57,0.09,0.00,-0.05,0.00,0.28,0.01,-0.37,0.01,,,,,0,0
04/21/2014,41.67,41.73,40.85,40.94,21672800,40.94,41.67,41.73,40.85,-0.04,0.00,-0.77,0.00,0.02,0.00,-0.86,-0.02,,,,,0,0
04/17/2014,42.49,42.72,41.62,41.71,31577800,41.71,42.49,42.72,41.62,0.14,0.00,-0.64,0.00,0.37,0.01,-0.73,0.00,,,,,0,0
04/16/2014,43.04,43.71,42.28,42.35,37020100,42.35,43.04,43.71,42.28,-0.88,-0.02,-1.57,-0.02,-0.21,0.00,-1.64,-0.02,,,,,0,126
04/15/2014,44.12,46.35,43.61,43.92,56698200,43.92,44.12,46.35,43.61,-0.26,0.01,-0.46,-0.01,1.97,0.04,-0.77,0.00,,,,,0,0
04/14/2014,43.95,45.87,43.76,44.38,42752200,44.38,43.95,45.87,43.76,-0.80,0.00,-0.37,0.01,1.12,0.02,-0.99,-0.02,,,,,0,0
04/11/2014,43.97,45.36,43.33,44.75,56314100,44.75,43.97,45.36,43.33,0.53,0.01,1.31,0.03,1.92,0.04,-0.11,0.00,,,,,0,0
04/10/2014,41.04,43.60,40.96,43.44,47675400,43.44,41.04,43.60,40.96,0.06,0.00,2.46,0.06,2.62,0.06,-0.02,0.00,1,,,,0,0
04/09/2014,41.52,42.07,40.90,40.98,24289200,40.98,41.52,42.07,40.90,-0.50,-0.01,-1.04,-0.02,0.05,0.00,-1.12,-0.01,,,,,0,0
04/08/2014,42.61,43.36,42.00,42.02,32578700,42.02,42.61,43.36,42.00,-0.19,0.00,-0.78,0.00,0.56,0.01,-0.80,0.00,,,,,0,0
04/07/2014,42.25,43.41,41.94,42.80,42321600,42.80,42.25,43.41,41.94,0.41,0.01,0.96,0.02,1.57,0.04,0.10,0.00,,,,,2,0
04/04/2014,40.29,42.36,40.25,41.84,48669700,41.84,40.29,42.36,40.25,-0.70,0.00,0.85,0.02,1.37,0.03,-0.74,0.00,,,,,0,0
04/03/2014,41.02,41.54,40.93,40.99,20945400,40.99,41.02,41.54,40.93,-0.02,0.00,-0.05,0.00,0.50,0.01,-0.11,0.00,,,,,0,0
04/02/2014,40.83,41.44,40.72,41.04,20712800,41.04,40.83,41.44,40.72,0.09,0.00,0.30,0.01,0.70,0.02,-0.02,0.00,,,,,0,0
04/01/2014,42.03,42.06,40.73,40.74,28007500,40.74,42.03,42.06,40.73,-0.12,0.00,-1.41,-0.03,-0.09,0.00,-1.42,-0.03,,,,,0,3
03/31/2014,43.12,43.15,42.11,42.15,28319400,42.15,43.12,43.15,42.11,-0.43,0.01,-1.40,-0.03,-0.40,0.01,-1.44,-0.03,,,,,0,8
03/28/2014,43.68,44.16,43.31,43.55,33453000,43.55,43.68,44.16,43.31,-0.39,0.01,-0.52,-0.01,0.09,0.00,-0.76,0.00,,,,,0,0
03/27/2014,44.53,45.05,44.00,44.07,43216300,44.07,44.53,45.05,44.00,-0.08,0.00,-0.54,-0.01,0.44,0.01,-0.61,-0.01,,,,,0,0
03/26/2014,43.36,44.61,43.30,44.61,36602200,44.61,43.36,44.61,43.30,-0.45,-0.01,0.80,0.02,0.80,0.02,-0.51,-0.01,,,,,0,0
03/25/2014,43.80,44.59,43.67,43.81,31320000,43.81,43.80,44.59,43.67,-0.57,-0.01,-0.56,-0.01,0.22,0.00,-0.70,0.00,,,,,0,0
03/24/2014,44.11,45.48,43.86,44.37,34374300,44.37,44.11,45.48,43.86,-0.17,0.00,0.09,0.00,1.20,0.03,-0.42,0.01,,,,,0,0
03/21/2014,43.38,44.49,43.25,44.28,33124800,44.28,43.38,44.49,43.25,-0.60,-0.01,0.30,0.01,0.51,0.01,-0.73,0.00,,,,,0,0
03/20/2014,44.52,44.84,43.74,43.98,26003800,43.98,44.52,44.84,43.74,0.27,0.01,-0.27,0.01,0.59,0.01,-0.51,-0.01,,,,,0,0
03/19/2014,43.50,45.75,42.99,44.25,45184000,44.25,43.50,45.75,42.99,0.10,0.00,0.85,0.02,2.35,0.05,-0.41,0.01,1,,,,0,0
03/18/2014,44.12,44.41,43.31,43.40,36682200,43.40,44.12,44.41,43.31,-1.06,-0.02,-1.78,-0.02,-0.77,0.00,-1.87,-0.04,,,,,0,1
03/17/2014,46.03,46.08,44.93,45.18,34867700,45.18,46.03,46.08,44.93,-1.37,-0.01,-2.22,-0.03,-1.32,-0.01,-2.47,-0.05,,,1,,0,+190
03/14/2014,47.02,48.17,46.14,47.40,57267200,47.40,47.02,48.17,46.14,0.92,0.02,1.30,0.03,2.07,0.04,0.04,0.00,,,,,1,0
03/13/2014,43.70,46.77,43.62,46.10,61187200,46.10,43.70,46.77,43.62,-0.61,-0.01,1.79,0.04,2.46,0.06,-0.69,0.00,1,,,,0,0
03/12/2014,45.24,45.57,44.07,44.31,32301900,44.31,45.24,45.57,44.07,0.91,0.02,-0.02,0.00,1.24,0.03,-0.26,0.01,,,,,0,0
03/11/2014,43.63,44.61,43.07,44.33,32376000,44.33,43.63,44.61,43.07,-0.09,0.00,0.61,0.01,0.89,0.02,-0.65,-0.01,,,,,0,0
03/10/2014,44.24,45.15,43.58,43.72,28130000,43.72,44.24,45.15,43.58,0.34,0.01,-0.18,0.00,1.25,0.03,-0.32,0.01,,,,,0,0
03/07/2014,42.66,44.34,42.60,43.90,34899200,43.90,42.66,44.34,42.60,-0.31,0.01,0.93,0.02,1.37,0.03,-0.37,0.01,,,,,0,0
03/06/2014,43.04,43.57,42.75,42.97,22432700,42.97,43.04,43.57,42.75,-0.16,0.00,-0.23,0.01,0.37,0.01,-0.45,-0.01,,,,,0,0
03/05/2014,43.22,43.88,42.88,43.20,22076900,43.20,43.22,43.88,42.88,-0.02,0.00,-0.04,0.00,0.64,0.01,-0.36,0.01,,,,,0,0
03/04/2014,43.72,43.90,43.08,43.24,39495000,43.24,43.72,43.90,43.08,-2.56,-0.04,-3.04,-0.05,-2.38,-0.05,-3.20,-0.05,,,1,,0,7
03/03/2014,46.45,47.36,45.19,46.28,52312700,46.28,46.45,47.36,45.19,2.58,0.06,2.41,0.05,3.49,0.08,1.32,0.03,1,,,,1,0
02/28/2014,43.14,44.68,42.34,43.87,38337900,43.87,43.14,44.68,42.34,0.04,0.00,0.77,0.02,1.58,0.04,-0.76,0.00,,,,,0,0
02/27/2014,43.92,44.13,42.91,43.10,23800400,43.10,43.92,44.13,42.91,0.72,0.02,-0.10,0.00,0.93,0.02,-0.29,0.01,,,,,0,0
02/26/2014,42.60,43.89,42.34,43.20,32464100,43.20,42.60,43.89,42.34,-0.09,0.00,0.51,0.01,1.20,0.03,-0.35,0.01,,,,,0,0
02/25/2014,42.58,43.57,42.20,42.69,29835400,42.69,42.58,43.57,42.20,-0.12,0.00,-0.01,0.00,0.87,0.02,-0.50,-0.01,,,,,0,0
02/24/2014,42.80,42.93,42.00,42.70,26698800,42.70,42.80,42.93,42.00,-0.21,0.00,-0.31,0.01,-0.08,0.00,-1.01,-0.02,,,,,0,1
02/21/2014,42.07,43.22,41.75,43.01,36153900,43.01,42.07,43.22,41.75,-0.47,-0.01,0.47,0.01,0.68,0.02,-0.79,0.00,,,,,0,0
02/20/2014,43.72,44.55,42.37,42.54,41200300,42.54,43.72,44.55,42.37,-0.45,-0.01,-1.63,-0.02,0.38,0.01,-1.80,-0.04,,,,,0,0
02/19/2014,41.92,44.47,41.50,44.17,50234500,44.17,41.92,44.47,41.50,0.49,0.01,2.74,0.07,3.04,0.07,0.07,0.00,1,,,,29,0
02/18/2014,41.59,42.55,41.33,41.43,27626200,41.43,41.59,42.55,41.33,-0.36,0.01,-0.52,-0.01,0.60,0.01,-0.62,-0.01,,,,,0,0
02/14/2014,42.48,42.74,41.59,41.95,27047100,41.95,42.48,42.74,41.59,-0.11,0.00,-0.64,-0.01,0.15,0.00,-1.00,-0.02,,,,,0,0
02/13/2014,44.21,44.21,42.54,42.59,31983900,42.59,44.21,44.21,42.54,1.31,0.03,-0.31,0.01,1.31,0.03,-0.36,0.01,,,,,0,0
02/12/2014,43.20,44.10,42.83,42.90,36147400,42.90,43.20,44.10,42.83,-0.61,-0.01,-0.91,-0.02,0.29,0.01,-0.98,-0.02,,,,,0,0
02/11/2014,44.77,45.19,43.33,43.81,40754400,43.81,44.77,45.19,43.33,-0.76,0.00,-1.72,-0.02,-0.34,0.01,-2.20,-0.03,,,,,0,13
02/10/2014,45.34,45.99,44.65,45.53,31737400,45.53,45.34,45.99,44.65,-0.12,0.00,0.07,0.00,0.53,0.01,-0.81,0.00,,,,,0,0
02/07/2014,47.20,47.40,44.56,45.46,40045300,45.46,47.20,47.40,44.56,-1.31,-0.01,-3.05,-0.06,-1.11,-0.02,-3.95,-0.08,,,1,,0,+215
02/06/2014,53.19,53.21,48.34,48.51,47000500,48.51,53.19,53.21,48.34,-0.68,-0.01,-5.36,-0.08,-0.66,-0.01,-5.53,-0.10,,,1,1,0,+216
02/05/2014,52.93,55.22,52.44,53.87,49486100,53.87,52.93,55.22,52.44,1.10,0.02,2.04,0.04,3.39,0.07,0.61,0.01,1,,,,1,0
02/04/2014,52.13,53.01,51.12,51.83,52922400,51.83,52.13,53.01,51.12,-0.89,0.00,-1.19,-0.02,-0.01,0.00,-1.90,-0.02,,,,,0,1
02/03/2014,50.02,53.52,49.31,53.02,75544400,53.02,50.02,53.52,49.31,0.51,0.01,3.51,0.07,4.01,0.08,-0.20,0.00,1,,,,0,0
01/31/2014,50.10,50.16,47.48,49.51,70718400,49.51,50.10,50.16,47.48,4.44,0.10,3.85,0.08,4.50,0.10,1.82,0.04,1,1,,,5,0
01/30/2014,45.03,46.22,44.40,45.66,39630600,45.66,45.03,46.22,44.40,-1.42,-0.03,-0.79,0.00,-0.23,0.00,-2.05,-0.04,,,,,0,1
01/29/2014,45.72,47.17,44.39,46.45,75091000,46.45,45.72,47.17,44.39,2.17,0.05,2.90,0.07,3.62,0.08,0.84,0.02,1,,,,9,0
01/28/2014,45.43,45.68,43.08,43.55,38674600,43.55,45.43,45.68,43.08,0.04,0.00,-1.84,-0.04,0.29,0.01,-2.31,-0.05,,,1,,0,0
01/27/2014,44.65,48.40,43.82,45.39,75008200,45.39,44.65,48.40,43.82,-0.04,0.00,0.70,0.02,3.71,0.08,-0.87,0.00,1,,,,0,0
01/24/2014,42.22,45.47,42.10,44.69,62142500,44.69,42.22,45.47,42.10,1.13,0.03,3.60,0.09,4.38,0.11,1.01,0.02,1,1,,,46,0
01/23/2014,40.45,42.03,40.37,41.09,35494300,41.09,40.45,42.03,40.37,0.48,0.01,1.12,0.03,2.06,0.05,0.40,0.01,1,,,,67,0
01/22/2014,40.15,40.40,39.85,39.97,18921600,39.97,40.15,40.40,39.85,-0.43,-0.01,-0.61,-0.01,-0.18,0.00,-0.73,0.00,,,,,0,1
01/21/2014,40.72,41.35,40.53,40.58,19812900,40.58,40.72,41.35,40.53,-0.41,0.01,-0.55,-0.01,0.22,0.01,-0.60,-0.01,,,,,0,0
01/17/2014,41.15,41.35,40.57,41.13,21201800,41.13,41.15,41.35,40.57,0.17,0.00,0.15,0.00,0.37,0.01,-0.41,-0.01,,,,,0,0
01/16/2014,40.90,41.49,40.76,40.98,14915200,40.98,40.90,41.49,40.76,0.09,0.00,0.17,0.00,0.68,0.02,-0.05,0.00,,,,,0,0
01/15/2014,40.55,41.29,40.00,40.81,20073000,40.81,40.55,41.29,40.00,-0.07,0.00,0.19,0.00,0.67,0.02,-0.62,0.00,,,,,0,0
01/14/2014,41.84,41.85,40.54,40.62,47251100,40.62,41.84,41.85,40.54,-0.47,-0.01,-1.69,-0.02,-0.46,-0.01,-1.77,-0.04,,,,,0,7
01/13/2014,40.99,43.00,40.27,42.31,41759200,42.31,40.99,43.00,40.27,0.15,0.00,1.47,0.04,2.16,0.05,-0.57,-0.01,1,,,,0,0
01/10/2014,41.50,42.28,40.76,40.84,23795700,40.84,41.50,42.28,40.76,-0.33,0.01,-0.99,-0.02,0.45,0.01,-1.07,-0.01,,,,,0,0
01/09/2014,41.67,42.10,41.50,41.83,16357700,41.83,41.67,42.10,41.50,-0.10,0.00,0.06,0.00,0.33,0.01,-0.27,0.01,,,,,0,0
01/08/2014,41.89,42.12,41.50,41.77,16138300,41.77,41.89,42.12,41.50,0.17,0.00,0.05,0.00,0.40,0.01,-0.22,0.01,,,,,0,0
01/07/2014,42.23,42.30,41.56,41.72,19836000,41.72,42.23,42.30,41.56,-0.50,-0.01,-1.01,-0.02,-0.43,-0.01,-1.17,-0.01,,,,,0,4
01/06/2014,42.48,43.10,42.14,42.73,26537300,42.73,42.48,43.10,42.14,-0.68,0.00,-0.43,0.01,-0.06,0.00,-1.02,-0.02,,,,,0,13
01/03/2014,43.12,43.65,42.59,43.16,18966600,43.16,43.12,43.65,42.59,-0.32,0.01,-0.28,0.01,0.21,0.00,-0.85,0.00,,,,,0,0
01/02/2014,43.22,43.75,43.08,43.44,30646500,43.44,43.22,43.75,43.08,0.67,0.02,0.89,0.02,1.20,0.03,0.53,0.01,,,,,2,0
12/31/2013,42.11,43.27,42.07,42.55,17519900,42.55,42.11,43.27,42.07,-0.46,-0.01,-0.02,0.00,0.70,0.02,-0.50,-0.01,,,,,0,0
12/30/2013,42.16,42.84,41.92,42.57,14145300,42.57,42.16,42.84,41.92,0.16,0.00,0.57,0.01,0.84,0.02,-0.08,0.00,,,,,0,0
12/27/2013,41.28,42.27,41.20,42.00,22561600,42.00,41.28,42.27,41.20,-0.18,0.00,0.54,0.01,0.81,0.02,-0.26,0.01,,,,,0,0
12/26/2013,41.25,41.50,41.16,41.46,19327300,41.46,41.25,41.50,41.16,-0.91,-0.02,-0.70,0.00,-0.66,0.00,-1.00,-0.02,,,,,0,1
12/24/2013,42.38,42.68,42.02,42.16,13766900,42.16,42.38,42.68,42.02,-0.66,0.00,-0.88,-0.02,-0.36,0.01,-1.02,-0.02,,,,,0,4
12/23/2013,44.05,44.22,42.91,43.04,17864300,43.04,44.05,44.22,42.91,-0.57,-0.01,-1.58,-0.02,-0.40,0.01,-1.71,-0.02,,,,,0,21
12/20/2013,44.02,44.73,43.69,44.62,26676000,44.62,44.02,44.73,43.69,-0.31,0.01,0.29,0.01,0.40,0.01,-0.64,-0.01,,,,,0,0
12/19/2013,44.23,44.56,43.78,44.33,24973900,44.33,44.23,44.56,43.78,0.35,0.01,0.45,0.01,0.68,0.02,-0.10,0.00,,,,,0,0
12/18/2013,46.80,47.57,43.83,43.88,45943200,43.88,46.80,47.57,43.83,-0.45,0.01,-3.37,-0.07,0.32,0.01,-3.42,-0.07,,,1,,0,0
12/17/2013,48.09,48.67,46.89,47.25,29271500,47.25,48.09,48.67,46.89,0.64,0.01,-0.20,0.00,1.22,0.03,-0.56,-0.01,,,,,0,0
12/16/2013,46.87,47.73,46.67,47.45,19713600,47.45,46.87,47.73,46.67,-0.52,-0.01,0.06,0.00,0.34,0.01,-0.72,0.00,,,,,0,0
12/13/2013,47.21,47.79,46.99,47.39,21337800,47.39,47.21,47.79,46.99,-0.10,0.00,0.08,0.00,0.48,0.01,-0.32,0.01,,,,,0,0
12/12/2013,46.89,48.26,46.54,47.31,30512800,47.31,46.89,48.26,46.54,-0.22,0.00,0.20,0.00,1.15,0.02,-0.57,-0.01,,,,,0,0
12/11/2013,44.84,47.30,44.79,47.11,29362000,47.11,44.84,47.30,44.79,-0.16,0.00,2.11,0.05,2.30,0.05,-0.21,0.00,1,,,,0,0
12/10/2013,45.06,45.24,44.70,45.00,22613700,45.00,45.06,45.24,44.70,0.30,0.01,0.24,0.01,0.48,0.01,-0.06,0.00,,,,,0,0
12/09/2013,44.74,45.17,44.51,44.76,22048700,44.76,44.74,45.17,44.51,-0.39,0.01,-0.37,0.01,0.04,0.00,-0.62,-0.01,,,,,0,0
12/06/2013,45.71,45.83,44.81,45.13,28294600,45.13,45.71,45.83,44.81,-1.00,-0.02,-1.58,-0.03,-0.88,0.00,-1.90,-0.04,,,,,0,3
12/05/2013,46.14,47.24,46.05,46.71,20225300,46.71,46.14,47.24,46.05,-0.35,0.01,0.22,0.00,0.75,0.02,-0.44,0.01,,,,,0,0
12/04/2013,47.87,48.53,46.37,46.49,32250500,46.49,47.87,48.53,46.37,1.02,0.02,-0.36,0.01,1.68,0.04,-0.48,-0.01,,,,,0,0
12/03/2013,46.67,48.09,46.25,46.85,29453400,46.85,46.67,48.09,46.25,0.87,0.02,1.05,0.02,2.29,0.05,0.45,0.01,1,,,,3,0
12/02/2013,45.22,46.12,45.21,45.80,16711600,45.80,45.22,46.12,45.21,-0.17,0.00,0.41,0.01,0.73,0.02,-0.18,0.00,,,,,0,0
11/29/2013,44.69,45.46,44.65,45.39,9507600,45.39,44.69,45.46,44.65,-0.15,0.00,0.55,0.01,0.62,0.01,-0.19,0.00,,,,,0,0
11/27/2013,44.60,45.03,44.55,44.84,13346800,44.84,44.60,45.03,44.55,-0.24,0.01,0.00,0.00,0.19,0.00,-0.29,0.01,,,,,0,0
11/26/2013,44.56,44.97,44.26,44.84,17998900,44.84,44.56,44.97,44.26,-0.03,0.00,0.25,0.01,0.38,0.01,-0.33,0.01,,,,,0,0
11/25/2013,43.99,44.81,43.98,44.59,15644700,44.59,43.99,44.81,43.98,-0.46,-0.01,0.14,0.00,0.36,0.01,-0.47,-0.01,,,,,0,0
11/22/2013,44.85,45.09,44.42,44.45,20169700,44.45,44.85,45.09,44.42,-0.27,0.01,-0.67,-0.01,-0.03,0.00,-0.70,0.00,,,,,0,4
11/21/2013,46.13,46.21,44.73,45.12,35573400,45.12,46.13,46.21,44.73,-0.52,-0.01,-1.53,-0.03,-0.44,0.01,-1.92,-0.04,,,,,0,7
11/20/2013,48.08,48.19,45.90,46.65,43625300,46.65,48.08,48.19,45.90,0.47,0.01,-0.96,-0.02,0.58,0.01,-1.71,-0.02,,,,,0,0
11/19/2013,46.81,48.17,46.57,47.61,24014700,47.61,46.81,48.17,46.57,-0.22,0.00,0.58,0.01,1.14,0.02,-0.46,0.01,,,,,0,0
11/18/2013,46.32,47.27,45.87,47.03,20647600,47.03,46.32,47.27,45.87,-0.71,-0.01,0.00,0.00,0.24,0.01,-1.16,-0.02,,,,,0,0
11/15/2013,47.33,47.42,47.00,47.03,14572400,47.03,47.33,47.42,47.00,-0.31,0.01,-0.61,-0.01,-0.22,0.00,-0.64,-0.01,,,,,0,2
11/14/2013,48.09,48.28,47.54,47.64,15194300,47.64,48.09,48.28,47.54,-0.06,0.00,-0.51,-0.01,0.13,0.00,-0.61,-0.01,,,,,0,0
11/13/2013,49.04,49.12,48.04,48.15,15225200,48.15,49.04,49.12,48.04,0.70,0.01,-0.19,0.00,0.78,0.02,-0.30,0.01,,,,,0,0
11/12/2013,48.57,48.88,48.13,48.34,18092100,48.34,48.57,48.88,48.13,0.05,0.00,-0.18,0.00,0.36,0.01,-0.39,0.01,,,,,0,0
11/11/2013,48.69,48.97,48.45,48.52,13055000,48.52,48.69,48.97,48.45,0.07,0.00,-0.10,0.00,0.35,0.01,-0.17,0.00,,,,,0,0
11/08/2013,50.15,50.32,48.59,48.62,22268200,48.62,50.15,50.32,48.59,-0.65,-0.01,-2.18,-0.04,-0.48,0.01,-2.21,-0.04,,,,,0,57
11/07/2013,12.21,12.77,12.20,12.70,3327400,50.80,48.84,51.08,48.80,-0.24,0.00,1.72,0.03,2.00,0.04,-0.28,0.01,,,,,0,0
11/06/2013,12.33,12.51,12.26,12.27,9072000,49.08,49.32,50.04,49.04,-0.56,-0.01,-0.80,0.00,0.16,0.00,-0.84,0.00,,,,,0,0
11/05/2013,12.59,12.68,12.42,12.47,9148500,49.88,50.36,50.72,49.68,0.36,0.01,-0.12,0.00,0.72,0.01,-0.32,0.01,,,,,0,0
11/04/2013,12.73,12.81,12.49,12.50,8902100,50.00,50.92,51.24,49.96,-0.40,0.01,-1.32,-0.01,-0.08,0.00,-1.36,-0.01,,,,,0,61
11/01/2013,12.81,12.99,12.38,12.83,9617100,51.32,51.24,51.96,49.52,-0.48,0.01,-0.40,0.01,0.24,0.00,-2.20,-0.04,,,,,0,0
10/31/2013,12.97,13.06,12.71,12.93,9261900,51.72,51.88,52.24,50.84,0.08,0.00,-0.08,0.00,0.44,0.01,-0.96,0.00,,,,,0,0
10/30/2013,12.83,13.18,12.80,12.95,11632700,51.80,51.32,52.72,51.20,0.00,0.00,0.48,0.01,1.40,0.03,-0.12,0.00,,,,,0,0
10/29/2013,12.87,13.01,12.79,12.83,7266300,51.32,51.48,52.04,51.16,-0.16,0.00,-0.32,0.01,0.40,0.01,-0.48,0.01,,,,,0,0
10/28/2013,12.90,13.05,12.84,12.91,6708600,51.64,51.60,52.20,51.36,0.24,0.00,0.28,0.01,0.84,0.02,0.00,0.00,,,,,0,0
10/25/2013,12.86,13.05,12.83,12.84,8010700,51.36,51.44,52.20,51.32,-0.08,0.00,-0.16,0.00,0.68,0.01,-0.20,0.00,,,,,0,0
10/24/2013,12.99,13.09,12.80,12.88,7982800,51.52,51.96,52.36,51.20,-0.36,0.01,-0.80,0.00,0.04,0.00,-1.12,-0.02,,,,,0,0
10/23/2013,13.15,13.48,13.05,13.08,14776700,52.32,52.60,53.92,52.20,0.60,0.01,0.32,0.01,1.92,0.04,0.20,0.00,,,,,1,0
10/22/2013,12.68,13.08,12.65,13.00,12064100,52.00,50.72,52.32,50.60,-1.12,-0.02,0.16,0.00,0.48,0.01,-1.24,-0.02,,,,,0,0
10/21/2013,12.58,13.06,12.57,12.96,12528300,51.84,50.32,52.24,50.28,-1.12,-0.02,0.40,0.01,0.80,0.02,-1.16,-0.02,,,,,0,0
10/18/2013,12.80,13.12,12.61,12.86,19189400,51.44,51.20,52.48,50.44,-0.84,0.00,-0.60,-0.01,0.44,0.01,-1.60,-0.03,,,,,0,0
10/17/2013,13.95,13.96,13.00,13.01,13721900,52.04,55.80,55.84,52.00,0.72,0.01,-3.04,-0.04,0.76,0.01,-3.08,-0.04,,,,,0,0
10/16/2013,14.83,15.03,13.77,13.77,20979600,55.08,59.32,60.12,55.08,-2.92,-0.03,-7.16,-0.11,-2.12,-0.03,-7.16,-0.11,,,1,1,0,+293
10/15/2013,14.80,15.66,14.52,15.56,21336800,62.24,59.20,62.64,58.08,0.48,0.01,3.52,0.06,3.92,0.07,-0.64,-0.01,1,,,,0,0
10/14/2013,15.07,15.34,14.47,14.68,19520100,58.72,60.28,61.36,57.88,2.16,0.04,0.60,0.01,3.24,0.06,-0.24,0.00,1,,,,0,0
10/11/2013,14.80,14.85,14.27,14.53,15506500,58.12,59.20,59.40,57.08,0.12,0.00,-0.96,0.00,0.32,0.01,-2.00,-0.03,,,,,0,0
10/10/2013,15.76,15.77,14.75,14.77,22553600,59.08,63.04,63.08,59.00,-2.44,-0.02,-6.40,-0.08,-2.40,-0.02,-6.48,-0.08,,,1,,0,+297
10/09/2013,16.95,17.41,16.14,16.37,24940200,65.48,67.80,69.64,64.56,-0.04,0.00,-2.36,-0.03,1.80,0.03,-3.28,-0.03,,,,,0,0
10/08/2013,16.21,17.18,16.13,16.96,25763300,67.84,64.84,68.72,64.52,0.00,0.00,3.00,0.05,3.88,0.06,-0.32,0.00,1,,,,0,0
10/07/2013,15.67,16.24,15.49,16.21,14204000,64.84,62.68,64.96,61.96,2.44,0.04,4.60,0.08,4.72,0.08,1.72,0.03,1,,,,3,0
10/04/2013,15.36,15.55,14.96,15.06,11992700,60.24,61.44,62.20,59.84,0.76,0.01,-0.44,0.01,1.52,0.02,-0.84,-0.01,,,,,0,0
10/03/2013,14.75,15.85,14.68,15.17,21676200,60.68,59.00,63.40,58.72,0.48,0.01,2.16,0.04,4.88,0.08,0.20,0.00,1,,,,6,0
10/02/2013,14.48,14.77,14.31,14.63,10470200,58.52,57.92,59.08,57.24,1.20,0.02,1.80,0.03,2.36,0.04,0.52,0.01,,,,,10,0
10/01/2013,14.71,14.76,14.18,14.18,10290500,56.72,58.84,59.04,56.72,0.04,0.00,-2.08,-0.02,0.24,0.00,-2.08,-0.02,,,,,0,0
09/30/2013,14.83,14.89,14.33,14.70,13776900,58.80,59.32,59.56,57.32,2.52,0.04,2.00,0.04,2.76,0.05,0.52,0.01,1,,,,1,0
09/27/2013,13.85,14.32,13.82,14.20,10409700,56.80,55.40,57.28,55.28,0.92,0.02,2.32,0.04,2.80,0.05,0.80,0.01,1,,,,14,0
09/26/2013,13.69,13.86,13.59,13.62,6820800,54.48,54.76,55.44,54.36,-0.80,-0.01,-1.08,0.00,-0.12,0.00,-1.20,-0.02,,,,,0,1
09/25/2013,13.90,14.09,13.74,13.89,8405100,55.56,55.60,56.36,54.96,-0.16,0.00,-0.20,0.00,0.60,0.01,-0.80,-0.01,,,,,0,0
09/24/2013,13.93,14.09,13.69,13.94,10309800,55.76,55.72,56.36,54.76,-0.36,0.01,-0.32,0.01,0.28,0.00,-1.32,-0.02,,,,,0,0
09/23/2013,13.80,14.28,13.75,14.02,9099500,56.08,55.20,57.12,55.00,-0.16,0.00,0.72,0.01,1.76,0.03,-0.36,0.01,,,,,0,0
09/20/2013,13.60,13.85,13.45,13.84,13524800,55.36,54.40,55.40,53.80,0.08,0.00,1.04,0.02,1.08,0.02,-0.52,0.01,,,,,0,0
09/19/2013,13.47,13.74,13.42,13.58,10151600,54.32,53.88,54.96,53.68,-0.72,-0.01,-0.28,0.01,0.36,0.01,-0.92,0.00,,,,,0,0
09/18/2013,14.25,14.44,13.49,13.65,19372400,54.60,57.00,57.76,53.96,0.28,0.00,-2.12,-0.02,1.04,0.02,-2.76,-0.03,,,,,0,0
09/17/2013,14.29,14.30,14.12,14.18,8708700,56.72,57.16,57.20,56.48,-0.16,0.00,-0.60,-0.01,-0.12,0.00,-0.84,-0.01,,,,,0,1
09/16/2013,14.13,14.44,14.10,14.33,8897700,57.32,56.52,57.76,56.40,-1.40,-0.02,-0.60,-0.01,-0.16,0.00,-1.52,-0.01,,,,,0,10
09/13/2013,14.43,14.76,14.36,14.48,7823800,57.92,57.72,59.04,57.44,-1.08,0.00,-0.88,-0.01,0.24,0.00,-1.36,-0.02,,,,,0,0
09/12/2013,14.43,14.74,14.22,14.70,9701100,58.80,57.72,58.96,56.88,-0.16,0.00,0.92,0.02,1.08,0.02,-1.00,0.00,,,,,0,0
09/11/2013,15.02,15.08,14.41,14.47,8792300,57.88,60.08,60.32,57.64,0.28,0.00,-1.92,-0.03,0.52,0.01,-2.16,-0.02,,,,,0,0
09/10/2013,15.07,15.18,14.94,14.95,15284300,59.80,60.28,60.72,59.76,-1.80,-0.01,-2.28,-0.02,-1.36,-0.02,-2.32,-0.02,,,,,0,17
09/09/2013,15.94,16.04,15.42,15.52,8116800,62.08,63.76,64.16,61.68,-0.72,-0.01,-2.40,-0.02,-0.32,0.00,-2.80,-0.04,,,,,0,20
